order_id,customer_name,email,product_category,quantity,unit_price,total_amount,order_date,delivery_date,payment_status,region,discount_percent,customer_age
14549,Frank Johnson,'; DROP TABLE--@example.com,hOme,40,200.09,2368.88,2026-02-14,2025-06-11,Failed,Central,47.55,74
ORD-5253-ERR,Henry Williams,user5253@example.com,🎁🎀🎊,55,expensive,4413.53,2026-03-27,2026-01-26,Refunded,West,41.72,76
14922,Alice Jones,user14922@example.com,Clothing,37,206.57,4976.8,2026-02-17,2025-07-12,Paid,East,36.77,36
1532,Grace Brown,'; DROP TABLE--@example.com,Furniture,88,$446.63,4214.3,2026-01-24,null,Paid,NOWHERE,66%,44
10284,Bob Brown,'; DROP TABLE--@example.com,73,26,387.39,2009.83,0001-01-01,2025-06-23,Paid,©®™,21.06,39
2831,Alice Garcia,user2831@example.com,Home,83,407.25,3043.72,2025-06-10,2026-04-14,Paid,North,,77
8269,Grace Garcia,,Books,51,15.43,3495.67,1900-01-01,2026-05-07,Paid,East,44.49,40.94
-999999,Grace Williams,user9727@example.com,Sports,62,257.85,,ASAP,2026-01-02,Refunded,─────,39.68,UNKNOWN
7489,Grace Williams,user7489@example.com,Toys,95,114.38,4288.55,2025-05-18,2025-07-15,NOPE,South,15.94,-5
0,,,53,44,127.99,44.76,2025-05-02,2025-12-12,***Failed***,North,34.73,10000
14023,Eve Smith,,Furniture/Clothing/Toys,58,8.05,2396.78,,2025-09-15,2,  North  ,30.49,-200
10369,Grace Smith,user10369@example.com,Sports,36,$391.8,-100,2050-06-15,2025-06-01,Failed,North,39.42,500
1299,null null null,user1299@example.com,homE,64xG,228.78,3671.84,2026-01-03,2025-09-22,Failed,East,11.61,18
6273,Charlie Smith,user6273@example.com,Clothing,46,390.19,1,2026-02-24,2025-09-24,Cancelled,West,42.14,57
5499,Alice Smith,user5499@example.com,Sports,16,301.07,887.44,,2026-04-23,Paid,North,30.46,75
11278,Diana Garcia,...11278---@test.test.test.test,Sports,59,61.62,4621.42,2050-06-15,2026-03-16,Cancelled,North,13.23,
14977,,user14977@example.com,Clothing,ABCDEF,55.72,0.01,2025-07-01,9999-01-01,Pending,North,,10000
9294,Grace Williams,user9294@example.com,Home,15xW,474.24,2834.78,0001-01-01,2025-07-09,Refunded,"33.83,129.88",14.93,
14734,Diana Smith,user14734@example.com,27,16,330.23,1974.52,2025_10_05,2025-12-03,Failed,Central,21.85,46
1480,   Grace Davis         ,user1480@example.com,Toys,62,497.21,1783.63,2025-09-02,2026-01-23,Paid,East,14.1,22
1601,Eve Davis,user1601@example.com,Clothing,33,234.28,450.17,2025-11-18,,Cancelled,South,2.59,58
0,,user5091@example.com,Books,LOTS,275.83,2565.73,2024-13-45,13-13-2024,Pending,,32.62,10000
7067,   Charlie Garcia                   ,UsEr_7067@ExAmPlE.CoM,Home,999999999,7.84,4115.34,2026-03-07,2025-04-20,Failed,East,1000,67
10578,Eve Jones,user10578@example.com,Clothing/Electronics/Home,78,480.75,605.05,2025-08-26,2025-12-14,Pending,Central,16.72,75
10653,   Bob Brown        ,user10654@example.com,other,47,328.54,886.84,2025-11-26,2025-07-22,Paid,"-3.62,155.06",N/A,61
3661,   Alice Davis                 ,user3661@example.com,Furniture,91,999999999.99,2698.31,2024/13/32,2025-07-23,Refunded,Central,36.8,28
13806,😀😀😀,UsEr_13806@ExAmPlE.CoM,Home,,297.98,1045.69,2026-01-23,2025-06-07,***Failed***,East,0.65,73
8747,Henry Brown,user8747@example.com,Sports,30,391.58,4678.0,2026-02-13,2026-03-22,Failed,East,-500,55.275
4825,Frank Garcia,user4825@example.com,Clothing,88,19.16,300.65,2025-09-26,2025-06-14,0,West,10.42,0
9355,████,,,null,$$$,293.71,2025-11-25,9999-01-01,Refunded,─────,20.21,38
5680,,user5680@example.com,Books,85,374.54,911.78,2025-09-04,,YESPLEASE,North,49.98,33
397,GRAcE dAvis,user397@example.com,Furniture,35,273.0,-100,2025-05-03,2025-12-08,NOPE,Central,37.1,42.95
6327,Grace Brown,user6327@example.com,,55,108.15,4491.26,2025-10-23,2026-04-29,***Failed***,West,37.83,68
2506,Charlie Miller,UsEr_2506@ExAmPlE.CoM,,97,454.36,4973.77,,2026-01-07,Cancelled,North,44.57,82
ORD-13363-ERR,Bob Garcia,user13363@example.com,,4,8.12,4359.57,2026-04-19,2025-12-28,Pending,South,35.07,31
10748,Eve Davis,user10748@example.com,Home,61,66.47,269.62,2025 06 19,,,Central,6.29,-5
3010,Frank Brown,user3010@example.com,Toys,42,,920.17,,2025-06-02,  Paid  ,South,26.44,67
12517,Bob Johnson,---12517...@test.test.test.test,Home,80,53.96,2415.07,2025-07-09,2025-08-22,Paid,East,2.09,81
723,Diana Brown,user723@domain@domain@223.com,Toys,89,8.26e+02,3008.37,2024-13-45,2025-08-01,Cancelled,123,23.76,
300,Charlie Jones,,Toys,52,411.82,69.33,2026-02-12,2025-12-18,Pending,Central,27.63,77
8208,unknown,user8208@example.com,Sports,54.226,$18.42,506.23,2026-03-17,2026-04-25,Cancelled,"35.42,-160.75",77%,24
ORD-10903-ERR,   Charlie Davis              ,user10903@example.com,58,15,$226.83,303.67,2025-08-19,2025-08-13,Paid,🌍🌎🌏,46.04,21
7328,Diana Miller,user7328@example.com,Electronics,24,451.47,4334.37,2025-05-07,2025-06-16,Paid,North,4.83,37
9988,UNKNOWN,user9988@example.com,Sports,83,398.71,0.01,2025-05-19,2025-09-19,Cancelled,Central,4.82,32
4185,Frank Davis,---4185___@test.test.test.test,Home,7xx,483.56,1530.23,2026-02-16,2026-03-12,Refunded,South,,38
2713,Henry Davis,user2713@example.com,🎁🎀🎊,61,365.2,3207.18,2025-05-19,,Cancelled,South,4.39,61
11125,Frank Johnson,user11125@example.com,Toys,12,,4571.83,2025-08-14,2026-04-29T21:39:57.873694Z831,Paid,South,45.42,61
4225,Charlie Jones,user4225@example.com,Toys,35,151.53,436.67,2026-02-24,2025-08-10,Failed,North,6.4,69
13747,Eve Johnson,user13747@example.com,Electronics,56,expensive,4288.68,2026-01-23,2026-04-29T21:39:57.902494Z132,Failed,***East***,-500,43
4582,Henry Miller,user4582@example.com,████████,ABCDEF,45.34,2168.03,2025-11-15,2025-12-30,Failed,North,9.52,82
3228,Diana Johnson,...3228___@test.test.test.test,Electronics,999999999,MILLIONS,1,2025-11-10,2025-09-05,Cancelled,Central,3.23,58
7367,Diana Garcia,___7367...@test.test.test.test,,9999999,,10000000000.0,2025-05-20,,0,East,13.61,999
12319,Henry Miller,user12319@example.com,Toys,29,333.29,2812.75,TBD,2026-02-08,Paid,East,31.74,29.603
2511,Grace Davis,user2511@example.com,Home,86,429.99,1225.34,2025-12-24,2026-02-15,Pending,  North  ,46.6,78
7433,None,user7433@example.com,Books,......,243.88,1561.43,2025-11-29,2025-06-13,0,Central,29.87,18
10818,Charlie Johnson,aaaaaa,FurNITurE,65,,550.11,2024-02-30,2026-04-06,Paid,Central,8.29,28
9344,Diana Smith,user9344@example.com,Home,70,337.87,-0.01,2026-04-17,2025-10-26,Pending,East,31.84,19
6965,na,user6965@example.com,,25.867,292.33,3250.84,2026-02-28,2099-12-31,fAiLeD,West,12.26,76
1212,Henry Garcia,,Sports,31,388.24,3819.73,,,Failed,Central,99999,42
7055,Grace Williams,user7055@example.com,Books,48,304.29,3943.35,2099-01-01,,Paid,West,25.08,64
10007,Henry Brown,user10007@example.com,,67,469.33,2736.15,2026-03-29,2025-12-04,***Failed***,Central,41.64,43
161,Bob Miller,user161@domain@domain@489.com,Toys,9999999,207.28,1000000000000000.0,2026-04-26,2025-07-14,,East,5.33,50
-999999,Alice Johnson,user9261@example.com,Clothing,11,FREE,1845.04,2025|05|08,2025-09-19,NOPE,East,500,32
ORD-5745-ERR,Diana Jones,user5745@example.com,,42,273.27,3820.25,2024/13/32,9999-01-01,Paid,West,21.05,50
10563,Frank Brown,user10563@example.com,Electronics,76,376.12,0,unknown,2025-05-13,Failed,Central,28.08,57
13576,Bob Williams,user13576@example.com,misc,20,1.24e+02,1522.92,2025-05-04,2026-05-05,PeNdInG,North,HUGE,35
5427,Frank Miller,user5427@example.com,Home,24,375.39,3353.2,2026-04-17,2025-09-08,Pending,Central,4.23,73
11541,Bob Miller,user11541@example.com,fURnItURE,75,269.29,,2025-07-04,2026-04-04,,  North  ,36.59,-50
13413,Alice Smith,!!!!!!!,Furniture,39,7.50e+02,2393.79,2025-12-12,2026-01-13,Refunded,East,3.54,28
8857,Alice Smith,user8857@example.com,Home,99999999,162.17,1372.18,2026-03-27,2025-10-10,Failed,West,9.76,56.342
7216,Diana Davis,user7216@example.com,Electronics,9999999,11.32,2912.4,2026 01 23,2025-11-10,Failed,East,19.49,62
5994,,user5994@domain@domain@326.com,Electronics,999999999,expensive,3269.69,2026-02-24,2025-07-19,Pending,South,30.23,---
0,na,,Home,64,325.75,1645.5,2025-08-01,13-13-2024,Pending,"-53.57,-79.37",13.04,77
3767,Bob Brown,user3767@example.com,spoRtS,7,469.79,2260.79,2025|08|22,2026-04-29,Cancelled,West,23.15,-1
4272,████,user4272@domain@domain@153.com,Clothing,46,370.38,545.84,2025-07-11,2025-07-07,Pending,North,32%,33
0,Grace Garcia,user8096@example.com,Books,51,MILLIONS,3824.94,2025-11-10,2025-05-13,Paid,East,32.52,32
14807,Eve Davis,user14807@example.com,Home,71,-50000,1000000000000000.0,2025-10-24,2026-01-09,Cancelled,─────,44.37,82
786,   Frank Garcia        ,user786@example.com,Furniture,13,57.01,4208.17,2025-09-15,2025-09-12,Failed,South,37.06,37
11533,Bob Miller,éá©úúñó©©®é©®ñúíññé©,Toys,89,999999999.99,2361.4,2026-04-18,2025-09-25,Pending,Central,8.98,22
ABC123XYZ,Grace Williams,user13421@example.com,Home,84xh,137.38,1396.72,2026-02-28,2026-04-29,2,Central,33.99,71
12629,Frank Miller,user12629@example.com,Sports,45,378.41,106.61,2025-05-03,2025-05-16,Pending,---West---,21.03,28
7853,Henry Garcia,user7853@domain@domain@742.com,Electronics,87,286.91,3728.96,2025-12-15,2026-04-29T21:39:57.836314Z836,Refunded,,13.61,80
11062,Diana Garcia,user11062@example.com,,9,41.55,1580.9,ASAP,2025-12-13,Paid,easT,7.08,74
12579,Eve Brown,é©™óíúáññíóúíí®ñáúúí,████████,33,207.14,308.42,2025-07-03,2026-04-25,Failed,East,18.84,19
2905,Grace Williams,user2905@example.com,Home/Sports/Electronics,37,490.89,2916.17,2025-07-14,2025-10-16,  Paid  ,East,,83
4626,UNKNOWN,'; DROP TABLE--@example.com,Electronics,11,,1898.64,2025-11-26,2025-10-18,,South,41.82,76
996,Diana Garcia,user996@example.com,Home,20,17.47,10000000000.0,99/99/9999,2026-04-29T21:39:57.760620Z746,Cancelled,North,N/A,31
ORD-14078-ERR,Grace Williams,...14078___@test.test.test.test,Electronics,29,422.86,4628.81,2026-02-05,2026-05-13,Pending,Central,39.54,999
154,Charlie Garcia,user154@example.com,Clothing,,114.66,2186.26,2026-02-20,2025-08-18,Failed,West,8.79,53
7246,Eve Johnson,ñéóáñú©éóáñúó®©®ñ®™™,toYs,ABCDEF,246.66,4242.63,1900-01-01,13-13-2024,Failed,East,24.52,-50
6250,Charlie Garcia,user6250@example.com,,99,360.28,3010.65,2026-02-22,2025-07-27,Pending,South,27.26,64
13437,Bob Davis,user13437@example.com,Toys,46,423.0,2831.78,2025-12-27,2099-12-31,Paid,East,117%,76.287
8055,   Diana Johnson               ,,,74.236,357.61,4764.71,2026-03-12,2026-01-27,Paid,West,19.7,80
ABC123XYZ,Bob Brown,user7543@example.com,Books,88,191.33,2587.39,2025-07-28,2025-10-06,0,South,5.76,
5523,Alice Garcia,UsEr_5523@ExAmPlE.CoM,Toys,,117.92,724.52,2025-10-03,2026-02-18,Pending,,7.87,59
12610,Eve Smith,,Home,67,FREE,-9999,2025-12-05,2025-12-29,pAiD,South,48.02,46
7505,Alice Brown,123456,45,79,279.1,4715.82,,pending,Pending,East,,68
-999999,Frank Smith,user8926@example.com,Books,34,expensive,1601.16,2026-03-14,2025-09-26,Refunded,East,26.75,999
156,   Eve Garcia               ,,Toys/Home/Sports,59,24.75,525.09,2025-06-09,2026-01-08,Cancelled,---West---,32.67,84
12061,Henry Smith,user12061@example.com,Electronics,61xX,63.48,1,2026-01-30,2025-09-25,Paid,North,,80
3085,Grace Garcia,user3085@example.com,Toys,52,129.77,1689.83,2026-03-16,2026-04-20,Cancelled,East,27.45,500
12755,Diana Garcia,user12756@example.com,Toys,9,54.37,2793.41,2026-03-31,13-13-2024,Refunded,East,35.29,65
1552,Alice Smith,user1552@example.com,Toys,65,$479.74,4981.39,2025-05-04,2026-04-29,Pending,Central,41.38,64
10734,Grace Brown,user10734@example.com,Toys,,360.32,3817.21,2025-05-23,2026-02-04,Paid,West,HUGE,19
11891,Bob Johnson,user11891@example.com,Clothing,69,,2340.8,2025-05-21,2025-10-29,Paid,Central,40.03,30
495,,user495@example.com,Sports,89,349.94,4017.7,2025-09-24,2026-02-12,Failed,West,4.17,28
2321,ALICE sMITH,'; DROP TABLE--@example.com,81,78.203,407.85,646.93,2026-03-30,,Failed,North,35.19,
912,Diana Smith,123456,🎁🎀🎊,68,296.38,,2026-03-02,2025-12-13,Cancelled,South,49.12,64.834
11063,Frank Davis,user11063@example.com,Home,41,290.36,3429.5,2025-07-16,2025-10-12,Pending,South,46.85,81
8777,N/A,user8777@example.com,Electronics,71,174.92,-9999,2025-05-15,2026-04-13,Pending,South,34.42,
151,Alice Miller,user151@example.com,Furniture,9,294.88,372.22,2026-03-06,2025-12-09,Failed,West,41.11,
2454,Bob Davis,user2454@example.com,Toys,75,338.83,112.08,,13-13-2024,Refunded, South ,18.37,27
12804,Bob Miller,...12804---@test.test.test.test,home,3,26.27,4444.63,2026-04-09,null,1,West,39.56,
12796,Frank Johnson,óéó™ó™©©®ñáñ®©íá©®®é,,LOTS,474.4,900.63,2025-06-23,2025-12-29,Refunded,wESt,1000,52
1738,Bob Williams,user1738@example.com,Electronics,43,5.6,523.01,2050-06-15,2026-04-29T21:39:57.768479Z865,Failed,,23.3,79
3001,Henry Garcia,user3001@example.com,Home,63,192.92,1507.71,,2025-10-13,Failed,North,24.74,10000
9309,Frank Garcia,user9309@example.com,Sports/Home/Toys,75,1.29e+02,1699.43,2024/13/32,2025-07-22,Pending,EAsT,42.91,N/A
11318,Eve Miller,user11318@example.com,Electronics,33,111.62,2048.53,2025-06-11,2025-10-12,Cancelled,East,27.41,40
6961,Diana Miller,user6961@example.com,,54,273.55,2496.3,2025-10-04,2025-11-11,Cancelled,Central,141%,62
7790,Bob Davis,user7790@example.com,HOmE,80,107.46,3610.86,2026-01-29,,Failed,🌍🌎🌏,30.41,28
2883,Grace Smith,'; DROP TABLE--@example.com,Home,89,186.42,4275.98,2025-08-23,2025-06-26,Pending,Central,DISCOUNT,64
3720,Bob Davis,user3720@example.com,FUrnitURe,56,10000000000.0,3482.0,2050-06-15,2025-10-16,Paid,West,99999,500
7127,Alice Miller,ééñúéá©óáó®ó©ñúáú™ñ™,cLoThIng,42,$380.98,382.48,2026-03-18,2026-04-29T21:39:57.827767Z15,Refunded,,33.83,20
12617,Grace Miller,user12617@example.com,,94,76.8,4648.59,2025-07-14,2026-05-12,,West,0.39,37
888,Diana Williams,user888@example.com,Clothing,1,493.17,3760.11,2026-02-26,2026-02-15,Failed,East,,-5
5471,null null null,123456,Toys,79,236.39,1287.09,2026-04-04,2026-04-29,Refunded,North,99999,-5
3201,Frank Miller,user3201@example.com,Sports,33,4.58e+02,46.68,2025-08-12,2026-03-15,Refunded,EasT,19.78,33
12375,Diana Davis,user12375@example.com,Clothing,2,462.75,3120.73,2026-04-16,2026-02-24,Failed,East,42.96,---
4823,Bob Davis,---4823---@test.test.test.test,Sports,69,278.79,4586.07,2025-10-15,2025-11-09,Cancelled,North,34.4,56
0,Diana Johnson,user4704@example.com,Sports,48,295.45,1096.57,2025-10-17,,Refunded,████,11.16,52
343,Grace Williams,user343@example.com,Sports,62,99999999.99,4079.83,2024-02-30,2026-02-12,Paid,South,34.37,UNKNOWN
4136,na,user4136@example.com,Clothing,58.345,459.89,1453.35,2026-03-26,2025-09-12,  Paid  ,South,43.43,19.004
13237,Henry Davis,___13237...@test.test.test.test,Electronics,31.625,226.84,2337.35,2025-09-27,2026-01-27,Failed,Central,3.84,30
3188,Bob Miller,user3188@example.com,Furniture/Electronics/Electronics,32,9.71e+01,1109.15,2025-10-06,,Cancelled,Central,46.44,65
4522,   Grace Brown          ,user4522@domain@domain@875.com,Sports,100,7.08e+02,4380.85,unknown,,Refunded,***East***,13.24,37
2223,Eve Smith,user2223@example.com,Furniture,36,,1374.35,2025-07-14,2026-02-12,Paid,South,21.66,63
2121,Frank Smith,user2121@domain@domain@306.com,Furniture,-10,197.49,4401.7,2025-12-24,2025-05-18,Refunded,"79.27,48.30",4.77,68
6858,Bob Johnson,user6858@example.com,Clothing,51,285.26,,1900-01-01,TBA,Failed,South,19.58,48
12712,Bob Smith,,Sports,11,366.13,361.59,2025-07-16,2026-04-29,Failed,North,48.75,20.977
11830,Charlie Davis,user11830@example.com,INVALID_CAT_12345,87,321.59,-0.01,,2026-02-28,Cancelled,South,30.25,36
10910,Eve Miller,,Clothing,1xO,129.82,3344.96,2025-07-21,,Cancelled,East,99999,
12409,Charlie Smith,user12409@example.com,Electronics,83,426.52,1,2025-05-14,2025-12-02,Paid,East,33.56,78
ORD-7366-ERR,Diana Jones,,TODO,93,,417.48,1850-06-15,2025-09-07,Refunded,"65.41,-48.79",39.89,45
14985,Eve Davis,user14985@example.com,Toys,14,287.63,717.97,2025-08-20,2026-01-15,Paid,🌍🌎🌏,19.83,22
4734,Henry Jones,user4734@example.com,Electronics,47,379.14,2537.7,2025-12-07,,Failed,South,44.6,84
1686,   Bob Johnson                    ,user1686@example.com,Furniture,qwerty,338.79,3624.66,2025-07-08,2025-08-24,Refunded,  North  ,9.01,41
1465,,user1465@example.com,Electronics,,459.52,4717.2,2026-01-15,2026-03-14,Cancelled,,8.96,47
4593,Frank Davis,user4593@example.com,Toys,76,-100.99,4201.91,2025-07-04,,Pending,,,
3565,Bob Johnson,user3565@example.com,70,59,437.17,1295.79,1900-01-01,,Failed,East,6.37,-50
5840,Diana Miller,user5840@example.com,Books/Electronics/Toys,2,442.49,1321.5,2025-08-16,2026-01-15,Cancelled,Central,42.53,57
283,Bob Brown,user283@example.com,Clothing,53,423.91,3916.58,0001-01-01,2026-01-14,Refunded,Central,0.05,55
666,Alice Jones,UsEr_666@ExAmPlE.CoM,Books,9,198.98,0,2026-01-16,2025-08-19,,████,18.43,68
6175,Alice Miller,user6175@example.com,Toys,72,272.53,2188.14,,2026-01-07,Paid,North,86%,
12596,,user12596@example.com,Home,20,33.83,1090.6,2025-11-22,2025-05-11,NOPE,West,1.95,51
8911,Charlie Davis,user8911@example.com,Toys/Books/Books,99999999,226.7,468.33,2026-01-23,2025-07-09,,"-75.97,-24.12",1.97,47
4151,Charlie Miller,UsEr_4151@ExAmPlE.CoM,🎁🎀🎊,46,MILLIONS,683.36,2025-07-06,2025-08-10,Failed,South,37.01,59
5801,Frank Williams,user5801@example.com,Toys,95,465.0,1,2026-03-29,2026-03-09,Refunded,East,150,51
11009,null null null,---11009___@test.test.test.test,Clothing,61,10000000000.0,1019.51,1850-06-15,2025-10-15,999,Central,11.21,23
7376,   Charlie Brown                     ,UsEr_7376@ExAmPlE.CoM,SPoRts,84,84.75,813.61,ASAP,2025-05-04,Refunded,West,99999,83
10452,Charlie Jones,user10452@example.com,Sports,41.322,400.6,4294.62,2026-02-24,2026-03-17,Failed,South,30.35,62
6269,UNKNOWN,,Toys,97,MILLIONS,0,2026-03-10,2025-06-26,Paid,North,38.21,-1
8861,Eve Jones,UsEr_8861@ExAmPlE.CoM,Home,86,4.83e+02,3952.15,2025-05-09,2026-01-29,Failed,🌍🌎🌏,17.83,
10721,Charlie Smith,user10721@example.com,Clothing,58,463.11,3517.97,,2026-03-09,Refunded,North,5.94,55
3161,Alice Garcia,user3161@example.com,Home,84,45.54,2506.0,2025-08-06,2026-04-29,Refunded,Central,48.26,0
2630,Diana Williams,UsEr_2630@ExAmPlE.CoM,Furniture,35,89.36,2950.48,unknown,2025-07-14,Paid,─────,28.51,24
14547,,,Clothing,44.625,278.78,4736.6,2025-12-07,2025-09-16,Paid,,13.03,
9540,Bob Williams,user9540@example.com,Sports,90,71.01,2407.5,2024-02-30,2025-10-12,Failed,East,9.64,80
9795,Eve Johnson,user9795@example.com,Toys,9999999,20.73,918.96,,2026-01-25,Refunded,North,16.4,18
ORD-14606-NULL,Henry Jones,user14606@example.com,unknown,82,-999999,3143.09,2025-08-15,,Failed,South,35.63,81
1203,Henry Miller,user1203@example.com,Clothing,86,359.75,652.99,yesterday,,,Central,3.87,23
-1,null,user6413@example.com,Clothing,71,107.09,4210.95,2026-03-16,2025-05-16,SUCCESS,CentrAl,0.49,18
12441,Diana Williams,user12441@example.com,Furniture/Sports/Sports,54,225.96,4952.94,2024-02-30,2026-04-11,Cancelled,East,24.17,29
616,HEnry SmiTH,user616@example.com,////////,60,$$$,,2025-12-16,2025-07-25,YESPLEASE,East,49.87,-999
3114,Alice Smith,©©ñ©®ñééí©®©éíááúéá©,Home,32,317.7,2230.63,2025-07-21,2026-04-29T21:39:57.783250Z37,Paid,South,45.44,500
14884,Henry Smith,'; DROP TABLE--@example.com,////////,,119.65,2139.8,2025-12-09,2026-04-02,Paid,South,17.9,27
7481,Bob Miller,user7481@example.com,Home,65,496.24,1399.17,2026 02 14,2026-04-29,Paid,North,30.87,31
11397,Eve Johnson,user11397@example.com,Electronics/Toys/Books,-50000,79.5,2036.34,2025-12-17,2025-10-13,,East,37.93,34
2728,Eve Johnson,user2728@example.com,Toys,16,468.97,892.69,2025-08-09,2099-12-31,Refunded,South,43.91,
12439,Frank Brown,user12439@example.com,Electronics,17,35.24,93.58,2025-07-02,2025-10-06,Paid,East,112%,30
14572,   Henry Brown         ,user14572@example.com,Electronics,18,$250.89,2606.92,2050-06-15,2025-07-19,Cancelled,---West---,41.84,44
8135,Frank Miller,___8135___@test.test.test.test,Home,,420.91,16.29,2025/12/04,2026-01-30,Pending,,18.4,59
12097,Diana Williams,user12097@example.com,Sports,qwerty,9.58,,2026-04-04,2026-01-11,Refunded,West,46.12,0
1357,Eve Garcia,user1357@example.com,Clothing,19,218.13,,32-12-2024,2026-04-29,Cancelled,East,12.71,76
2156,None,UsEr_2156@ExAmPlE.CoM,Sports,26,10000000000.0,4034.42,2025-05-08,2026-04-05,Cancelled,─────,,
7798,Charlie Williams,UsEr_7798@ExAmPlE.CoM,73,21,496.5,2830.59,2026-01-15,2026-01-03,Refunded,East,142%,85
8997,Alice Johnson,user8997@example.com,Sports/Clothing/Books,80,99999999.99,2822.12,2025-06-17,2025-06-15,Cancelled,Central,40.81,55
14182,Frank Brown,user14182@example.com,Clothing,95,87.6,3582.94,TBD,2026-04-29T21:39:57.908060Z456,Failed,East,31.24,40
7776,Eve Jones,user7776@example.com,CLoThInG,46,376.26,2215.34,,2025-08-01,Pending,,35.4,
1590,Alice Williams,user1590@example.com,Furniture,39,9.26e+02,1891.57,2025-10-05,2025-12-07,Refunded,Central,42.06,68
7996,None,UsEr_7996@ExAmPlE.CoM,Sports,29,15.59,2979.05,2025-09-23,2025-10-12,999,North,49.11,64
3140,123456789,'; DROP TABLE--@example.com,████████,66,351.07,3464.48,,2025-07-30,Paid,North,18.71,10000
5338,Charlie Williams,user5338@example.com,Books/Home/Books,66,-50000,548.71,yesterday,2025-11-13,,Central,27.46,24
14393,cHARlie bROWN,UsEr_14393@ExAmPlE.CoM,other,999999999,$94.92,1778.9,2026-03-18,,Pending,***East***,46.65,22
ORD-12404-BAD,			,user12404@example.com,Books,79,252.41,2791.7,2025-12-01,,ERROR_CODE_500,Central,19.73,39
!!!!,Alice Brown,íí™®íñáóáááéóñ©®óá™©,Toys,99,99999999.99,10000000000.0,2024-02-30,pending,,West,99999,30.74
7118,Henry Garcia,user7118@example.com,Sports,97.644,-999999,,2025-11-23,2025-05-27,Failed,North,33.81,-1
14218,Bob Jones,user14219@example.com,Sports,34,346.63,,2050-06-15,,Paid, South ,23.4,81
6937,Henry Davis,---6937---@test.test.test.test,Home,,,3064.08,null,2026-04-16, Pending ,---West---,30.17,UNKNOWN
26,Diana Brown,UsEr_26@ExAmPlE.CoM,unknown,7.667,,2973.12,2026-01-01,2025-04-23,Paid,East,31.25,43
1067,Henry Davis,user1067@example.com,Electronics,999999999,494.77,1125.26,2025-11-11,2025-08-25,Failed,North,99999,
3918,Grace Jones,user3918@example.com,Books,,94.25,,2025-05-04,2025-07-26,Cancelled,Central,31.76,45
6604,Henry Garcia,user6604@example.com,misc,57,397.0,3358.5,2024-13-45,2026-05-09, Pending ,East,17.14,23
5529,?,user5529@example.com,Toys,6,80.73,,2025-11-22,2025-05-09,Paid,North,,56
6678,Grace Williams,'; DROP TABLE--@example.com,Electronics,16,476.36,4632.45,2025-05-13,2026-01-22,Refunded,©®™,14%,57
ABC123XYZ,N/A,@@@@@,Furniture,-999999,189.42,2923.67,2025-05-24,2025-06-14,Refunded,West,35.95,81
10569,Charlie Jones,...10569...@test.test.test.test,Sports,75,334.28,4835.58,2025-12-14,,NOPE,South,15.29,23
8081,Diana Williams,user8081@example.com,Sports,88,298.22,264.61,2025-07-23,2025-05-28,Failed,XYZ,21.95,500
9413,XsPYmvyeogjVahQlnaNrcdBknsjhlwiBaAWipxnmizxgsoPyyn,user9413@example.com,tOYS,27,55.43,1483.46,1850-06-15,2025-12-28,Failed,NOWHERE,12.57,10000
11753,Alice Brown,user11753@example.com,Clothing,94,,3131.57,2025-06-17,2026-01-11,Failed,North,7.35,48
4846,Diana Garcia,user4846@example.com,Clothing,-999999,84.57,3163.35,2026-02-09,2025-09-13,Cancelled, South ,42%,41
ORD-435-ERR,   Grace Williams                ,UsEr_437@ExAmPlE.CoM,Furniture,29,7.09e+02,3060.82,2025-06-22,2025-10-03,Failed,West,0.63,62
10789,?,user10789@example.com,47,94,177.68,2019.26,2025-05-01,2025-07-18,Failed,East,24.99,-50
6943,,user6943@example.com,INVALID_CAT_12345,36,86.51,4979.64,,2025-11-03,Pending,West,49.8,44
5269,Frank Smith,user5269@example.com,Sports,36,expensive,1661.54,2025-05-25,2099-12-31,Cancelled,West,43.39,68
1861,Grace Jones,user1861@example.com,Toys,......,443.18,999999999,,2026-04-29,Cancelled,South,66%,75.013
12774,   Henry Davis               ,user12775@domain@domain@788.com,Toys,10,4.22e+02,999999999,2025-09-22,2025-07-23,Pending,West,37.2,UNKNOWN
8316,Charlie Garcia,user8316@example.com,Books,52,178.94,1326.1,2025-10-15,2099-12-31,Pending,Central,5.88,79
9225,Diana Williams,®á™ñó™©™©®ñ©íó®áá®úó,Books,79,284.83,3014.57,2026-02-04,2026-04-29T21:39:57.851726Z835,Failed,Central,48.0,45
12921,Grace Davis,user12921@example.com,Home,78,371.12,4257.11,2025-08-27,2025-07-31,Refunded,─────,31.86,41
2706,unknown,user2706@example.com,Electronics,96,495.14,549.12,2026-02-07,2026-01-08,Paid,---West---,21.04,44
14905,cisnzZoKDyboaJBLqKMuYbXMRQKBeFcOYaVbIZGLjyqRQNkOrb,user14905@domain@domain@740.com,Books,86,278.23,2949.07,2026-02-14,2025-06-24,,South,21.41,70
8518,Frank Jones,user8518@example.com,Home,34,76.49,798.07,2025-10-10,2025-04-29,2,South,20.75,10000
5325,Henry Jones,'; DROP TABLE--@example.com,Toys,73,22.17,3876.73,2025-07-05,2025-06-11,Refunded,Central,,49
-999999,Eve Miller,'; DROP TABLE--@example.com,Home,54,3.73e+02,1713.13,2025-09-12,2025-12-20,Cancelled,West,34.56,0
