order_id,customer_name,email,product_category,quantity,unit_price,total_amount,order_date,delivery_date,payment_status,region,discount_percent,customer_age
738,Charlie Davis,user737@example.com,Books,69.0,441.76,4669.45,2025-11-01,2025-10-09,Pending,West,23.95,84.0
7364,Alice Brown,user7363@example.com,Sports,13.0,66.56,43.38,2026-02-20,2025-06-10,Paid,Central,45.28,84.0
8006,Alice Smith,user8005@example.com,Home,41.0,199.61,2375.36,2025-08-11,2099-01-01,Cancelled,East,32.93,52.0
5080,Diana Miller,@domain,Sports,62.0,455.49,4566.5,2026-01-31,2026-02-02,Pending,Central,35.04,42.0
8813,Alice Johnson,user8@example.com,Books,20.0,68.06,2469.43,2025-11-26,2025-11-12,Failed,Central,12.98,75.0
6769,Henry Miller,user6768@example.com,Electronics,-5.0,490.73,1392.15,2025-11-01,2026-01-06,Failed,Central,8.29,38.0
1322,Bob Brown,user1321@example.com,Electronics,46.0,244.49,3701.84,2026-02-01,2025-07-18,Paid,South,37.12,62.0
1996,Frank Brown,user1995@example.com,Sports,64.0,183.49,1767.45,2026-02-02,2025-12-13,Pending,Central,21.39,72.0
5203,Alice Davis,user5202@example.com,Furniture,56.0,62.91,380.99,2025-06-03,2025-07-06,Refunded,South,0.98,55.0
8397,Henry Jones,user8396@example.com,Electronics,55.0,335.39,1289.99,2025-07-19,2025-12-15,Failed,West,15.27,33.0
801,Eve Williams,user800@example.com,Home,86.0,999999.0,1395.89,2025-09-13,2025-07-19,Failed,East,21.6,24.0
8378,Grace  Williams,user8377@example.com,Sports,72.0,450.53,899.0,2026-04-09,2025-11-13,Failed,North,-10.0,55.0
6951,Bob Smith,user6950@example.com,Sports,43.0,279.84,2623.7,2026-02-20,2025-12-10,Refunded,East,19.21,53.0
6294,Diana Johnson,user6293@example.com,Toys,66.0,144.73,4431.97,2025-12-09,2099-01-01,Refunded,South,24.47,26.0
70,Bob Williams,user69@example.com,Toys,72.0,378.71,2550.52,2026-04-06,2025-11-17,Cancelled,South,30.65,56.0
5830,Eve Garcia,user5829@example.com,Electronics,61.0,159.61,1772.87,2025-12-17,2026-04-19,PAID,South,22.88,25.0
6844,Grace Williams,user6843@example.com,Books,7.0,229.48,3519.05,2026-03-04,2025-07-09,Failed,South,28.2,75.0
1681,Diana Brown,user1680@example.com,Sports,14.0,244.49,2122.19,2025-10-30,2026-02-15,Refunded,East,41.84,66.0
378,Grace Smith,user377@example.com,Clothing,49.0,493.25,3716.75,2025-11-18,2025-11-17,Paid,West,36.11,34.0
1469,Grace Johnson,user1469@example.com,Furniture,49.0,160.32,1396.79,2025-08-30,2026-03-07,Cancelled,Central,22.7,51.0
2604,Charlie Jones,@domain,Furniture,58.0,143.47,2714.02,2025-06-01,2025-11-17,FAILED,West,23.5,52.0
4182,Henry Smith,user4181@example.com,Furniture,23.0,166.48,3431.33,2025-08-29,2025-07-27,Pending,Central,43.41,40.0
8345,Charlie Johnson,user8344@example.com,Books,50.0,251.15,380.02,2026-02-14,2026-04-14,Paid,South,44.56,79.0
4231,Diana Garcia,user4230@example.com,Home,37.0,232.82,2536.5,2026-04-22,2025-11-17,Pending,South,41.83,51.0
3092,Bob Jones,user3091@example.com,Electronics,57.0,198.7,3291.36,2025-05-21,2025-12-17,Cancelled,South,8.45,51.0
2727,Charlie Jones,user2726@example.com,Books,-1.0,224.04,373.22,2025-11-01,2026-02-28,FAILED,North,30.8,53.0
478,Diana Jones,user477@example.com,Electronics,82.0,271.26,1428.33,2026-03-23,2026-02-27,Cancelled,South,21.91,51.0
1330,Henry Williams,@domain,Clothing,0.0,174.08,4647.67,2026-03-17,2026-01-24,Cancelled,North,48.72,57.0
2284,Bob Garcia,user2283@example.com,Electronics,23.0,79.07,2296.35,2025-12-21,2026-03-17,Paid,South,1.95,67.0
8122,Bob Johnson,user8121@example.com,Books,89.0,424.77,1013.67,2026-02-19,2099-01-01,Refunded,MIDDLE,0.56,83.0
751,Charlie Williams,user751@example.com,Home,99.0,25.81,1585.87,2025-07-06,2026-01-11,Pending,South,36.14,41.0
4992,Alice Davis,user4991@example.com,Toys,45.0,284.77,4936.05,2026-04-19,2025-12-04,Paid,Central,33.86,28.0
7363,Diana Davis,@domain,Home,64.0,39.02,420.48,2025-11-01,2025-06-23,Pending,Central,20.32,51.0
6266,Charlie Davis,user6265@example.com,Electronics,80.0,177.4,2589.76,2025-06-22,2025-08-27,Paid,MIDDLE,48.73,79.0
6436,Grace Williams,user6435@example.com,Home,46.0,262.51,4263.55,2026-04-03,2025-10-09,Pending,South,48.93,71.0
1546,Eve Garcia,user1545@example.com,Electronics,49.0,138.45,2004.92,2025-08-05,2025-11-08,Failed,East,16.81,81.0
7701,Henry Williams,user7700@example.com,Electronics,80.0,257.29,3807.45,2026-01-10,2025-10-24,Failed,North,0.29,32.0
9656,Alice Brown,user9655@example.com,Electronics,9.0,148.18,4902.22,2025-07-17,2025-11-08,Refunded,North,30.3,51.0
2684,Frank Miller,user2683@example.com,Clothing,92.0,425.72,1759.1,2025-08-13,2025-11-17,Cancelled,East,17.69,85.0
8486,Henry Smith,user8485@example.com,Books,50.0,58.76,1408.37,2025-12-27,2025-11-09,Paid,West,7.51,40.0
7542,Eve Brown,user7541@example.com,Home,2.0,118.98,3248.37,2025-07-18,2025-09-21,Cancelled,East,10.15,83.0
6581,Grace Smith,user6580@example.com,Books,38.0,47.68,3890.82,2026-01-09,2026-03-04,Cancelled,South,36.91,40.0
3519,Alice Davis,@domain,Home,51.0,183.71,2156.14,2025-12-08,2026-01-14,Cancelled,Central,36.41,50.0
4355,Charlie Johnson,user4354@example.com,Clothing,41.0,259.59,2427.55,2025-12-01,2026-03-06,Pending,West,150.0,49.0
2355,Alice Miller,user2354@example.com,Books,39.0,412.3,2173.37,2099-01-01,2026-03-10,Cancelled,North,13.47,43.0
774,Henry Brown,@domain,Sports,88.0,0.0,2048.88,2026-01-11,2025-08-29,Cancelled,MIDDLE,5.37,79.0
4334,Diana Garcia,user4333@example.com,Home,83.0,143.04,1843.72,2026-03-11,2025-10-19,Failed,East,39.57,36.0
9734,Eve Williams,user9733@example.com,Electronics,27.0,0.0,882.27,2025-12-16,2025-08-20,Pending,East,3.97,46.0
8752,Grace Garcia,user8751@example.com,Books,75.0,128.3,4839.91,2025-10-28,2025-07-07,Refunded,Central,1.18,22.0
642,Alice  Williams,user641@example.com,Furniture,48.0,475.1,2424.39,2026-01-31,2026-02-16,Paid,Central,42.06,-5.0
5172,Grace Jones,@domain,Furniture,54.0,69.87,4489.18,2026-01-30,2025-11-17,Paid,North,24.32,46.0
9288,Bob Garcia,user9287@example.com,Home,43.0,466.78,4536.37,2025-11-01,2025-08-08,Pending,East,-10.0,84.0
7956,Frank Miller,user7955@example.com,Furniture,61.0,130.88,2512.97,2025-11-13,2025-11-09,Cancelled,South,14.19,26.0
6170,Henry Davis,email,Clothing,49.0,267.42,941.33,2025-06-06,2025-11-17,Paid,North,12.3,27.0
4310,Alice Davis,user4309@example.com,Books,71.0,-99.99,2962.01,2026-03-26,2099-01-01,Failed,East,33.41,0.0
866,Alice Davis,user865@example.com,Books,43.0,80.7,4577.61,2025-12-02,2025-11-12,Failed,North,15.9,42.0
6121,Alice Davis,user6120@example.com,Furniture,78.0,111.14,1523.69,2026-02-23,2025-09-02,Refunded,East,15.75,73.0
6011,Bob Williams,user6010@example.com,Toys,67.0,297.25,1666.52,2026-03-29,2026-01-21,Refunded,West,14.91,66.0
9072,Eve Jones,user9071@example.com,Furniture,41.0,202.29,4272.49,2025-09-08,2025-11-17,Refunded,West,5.92,42.0
5854,Grace Johnson,@domain,Electronics,93.0,369.06,1758.87,2026-04-11,2025-12-19,Pending,MIDDLE,1.54,48.0
9698,Eve Brown,user9697@example.com,Sports,31.0,999999.0,2424.39,2026-04-25,2025-06-22,Failed,East,15.34,76.0
963,Eve Miller,not.an.email,Books,91.0,272.74,2424.39,2025-06-07,2025-11-17,Paid,West,17.0,60.0
8198,Charlie Miller,user8197@example.com,Electronics,53.0,15.03,2424.39,2025-11-26,2026-01-08,Paid,South,47.9,43.0
7285,Henry Davis,user7284@example.com,Sports,35.0,340.6,2167.05,2025-06-15,2025-04-30,Failed,East,29.49,58.0
5121,Eve Brown,user5120@example.com,Home,77.0,61.97,2424.39,2026-02-21,2025-10-21,Failed,South,40.61,28.0
3310,Diana Miller,user3309@example.com,Electronics,19.0,245.12,2759.44,2025-11-01,2099-01-01,Paid,West,24.18,26.0
2167,Diana Brown,user2166@example.com,Clothing,76.0,96.25,4651.94,2025-12-01,2025-11-06,Failed,West,5.24,77.0
364,Alice Davis,user363@example.com,Electronics,16.0,462.73,2424.39,2026-01-28,2025-07-07,Refunded,East,14.35,52.0
3724,Frank Davis,user3723@example.com,Electronics,65.0,450.73,-50.0,2025-05-28,2025-12-08,Cancelled,South,6.42,0.0
2826,Grace Williams,user2825@example.com,Clothing,52.0,96.03,2424.39,2025-11-01,2026-02-15,Failed,East,40.09,51.0
3598,Diana Williams,user3597@example.com,Sports,53.0,242.15,4306.61,2025-10-08,2025-10-30,Cancelled,South,17.63,22.0
547,Diana Johnson,user546@example.com,Electronics,-5.0,341.84,-50.0,2025-09-25,2026-05-09,Failed,East,21.43,79.0
2941,Henry Jones,user2940@example.com,Home,21.0,213.14,23.19,2025-09-11,2025-10-08,Cancelled,West,32.43,18.0
472,Alice Davis,user471@example.com,Home,24.0,327.15,3451.29,2026-04-09,2025-07-28,Pending,North,6.63,44.0
1642,Henry Smith,user1641@example.com,Furniture,42.0,449.25,-50.0,2025-06-19,2026-01-20,Refunded,South,27.81,39.0
3339,Eve Jones,user3338@example.com,Toys,21.0,372.96,117.83,2025-05-08,2026-01-07,Failed,East,8.36,56.0
4481,Diana Johnson,user83@example.com,Clothing,49.0,63.79,3493.28,2026-02-09,2026-04-16,Cancelled,Central,14.06,43.0
1173,Frank Miller,user1172,Sports,52.0,70.49,4340.38,2025-11-01,2026-01-19,Failed,North,6.57,56.0
8755,Diana Garcia,user8754@example.com,Electronics,96.0,479.21,2784.63,2026-04-28,2025-11-17,Pending,Central,12.77,68.0
6968,Alice Jones,user6967@example.com,Toys,8.0,487.31,2179.77,2026-02-12,2025-11-17,Refunded,Central,10.69,82.0
5545,Charlie Smith,user5544@example.com,Electronics,-1.0,999999.0,3338.45,2026-02-24,2026-05-12,Paid,Central,45.2,150.0
5581,Alice Davis,user5580@example.com,Toys,72.0,241.49,2489.18,2025-11-01,2025-11-17,Pending,East,44.55,60.0
7445,Bob Garcia,@domain,Toys,87.0,237.93,1952.68,2025-09-15,2025-06-19,Refunded,West,44.78,24.0
7901,Frank Smith,user7900@example.com,Furniture,18.0,491.3,3450.02,2025-08-10,2025-11-17,Paid,East,49.02,74.0
1411,Grace Smith,user1410@example.com,Toys,53.0,482.1,85.24,2026-01-11,2025-10-29,Cancelled,North,4.35,150.0
8868,Henry Garcia,@domain,Sports,93.0,336.23,586.13,2026-01-23,2025-12-11,Paid,South,2.23,58.0
4871,Bob Jones,@domain,Furniture,-5.0,279.39,2829.89,2025-11-01,2025-09-14,Refunded,West,44.69,62.0
4538,Eve Johnson,user4537@example.com,Furniture,58.0,489.11,4873.74,2025-11-01,2025-11-17,Failed,West,4.25,66.0
8224,Henry Brown,user8223@example.com,Toys,88.0,246.52,188.99,2025-11-01,2099-01-01,Failed,North,46.11,29.0
8010,Grace Jones,user8009@example.com,Home,34.0,48.01,4502.16,2025-10-19,2025-07-31,Pending,Central,14.07,65.0
816,Eve Miller,user815@example.com,Electronics,46.0,244.49,4250.03,2025-10-25,2026-03-14,Paid,East,19.42,51.0
2132,Alice Davis,@domain,Furniture,29.0,381.29,1482.14,2025-11-15,2025-07-20,Failed,North,12.93,48.0
1798,Alice Brown,user1797@example.com,Electronics,32.0,402.09,2424.39,2025-12-19,2026-05-10,Cancelled,South,35.21,63.0
3123,Alice Davis,user3122@example.com,Sports,47.0,330.88,2667.54,2025-08-08,2026-03-21,Cancelled,East,9.28,-5.0
9388,Grace Garcia,user9387@example.com,Sports,24.0,347.24,128.78,2026-04-01,2025-09-12,Cancelled,East,2.4,84.0
4276,Alice Davis,user4275@example.com,Books,12.0,193.9,3016.53,2025-06-17,2026-03-26,Refunded,East,7.57,60.0
4283,Frank Garcia,user4282@example.com,Clothing,-5.0,277.37,2424.39,2025-06-22,2099-01-01,Pending,West,13.28,30.0
9033,Bob Jones,email,Home,91.0,373.12,2064.62,2025-04-29,2025-08-10,processing,West,49.54,52.0
9357,Diana Brown,user0@example.com,Electronics,75.0,-10.0,4880.94,2025-10-11,2025-11-06,Pending,East,13.92,23.0
6110,Henry Williams,user6110@example.com,Home,70.0,152.47,392.05,2026-02-19,2026-02-25,Paid,West,34.78,57.0
238,Diana Johnson,user237@example.com,Electronics,87.0,30.52,2332.11,2025-11-01,2025-07-10,Pending,East,5.68,44.0
1533,Bob Jones,user1532@example.com,Sports,54.0,424.84,532.9,2025-12-17,2025-05-27,Pending,West,14.29,50.0
7988,Diana Smith,user7987@example.com,Clothing,24.0,244.49,2424.39,2025-11-01,2026-03-12,Pending,Central,4.45,51.0
4679,Grace Johnson,user4679@example.com,Sports,71.0,184.05,3143.22,2025-10-20,2025-11-17,Failed,West,37.2,74.0
3411,Diana Davis,user70@example.com,Electronics,97.0,0.0,530.25,2025-11-01,2025-05-30,Paid,South,22.08,0.0
8110,Henry Garcia,user8109@example.com,Books,34.0,113.01,4836.42,2026-03-16,2025-08-12,Paid,West,20.42,82.0
1536,Frank Jones,user1535@example.com,Furniture,19.0,172.94,4514.05,2026-03-29,2025-06-09,Pending,West,3.59,44.0
3880,Charlie Johnson,user3879@example.com,Books,8.0,462.93,153.84,2025-05-23,2025-10-09,Pending,Central,6.44,84.0
1300,Alice Davis,user1299@example.com,Electronics,-5.0,206.08,130.37,2025-05-22,2025-09-28,Refunded,North,33.55,67.0
4453,Alice Davis,user4452@example.com,Furniture,46.0,999999.0,145.13,2025-09-20,2025-06-03,Cancelled,Central,29.29,67.0
8995,Eve Brown,user8994@example.com,Books,54.0,64.78,994.46,2025-07-29,2026-04-17,Refunded,North,5.76,81.0
1480,Diana Williams,@domain,Sports,97.0,328.49,1790.92,2026-02-20,2026-03-09,Cancelled,East,49.09,51.0
2794,Diana Jones,user2793@example.com,Home,21.0,280.69,1675.7,2025-04-30,2025-09-15,Paid,Central,39.62,23.0
5932,Alice Davis,user5931,Toys,32.0,352.06,-50.0,2025-12-05,2025-08-21,Pending,North,26.35,50.0
1960,Diana Jones,user1959@example.com,Sports,59.0,71.99,4887.58,2025-09-13,2025-11-07,Pending,North,40.9,48.0
7377,Alice Davis,user7376@example.com,Clothing,51.0,460.75,399.44,2025-09-22,2026-01-02,Refunded,South,999.0,46.0
4830,Alice Smith,user4829@example.com,Toys,49.0,8.65,3635.82,2025-10-27,2025-05-17,Refunded,South,150.0,51.0
4603,Frank Garcia,@domain,Electronics,2.0,404.27,3657.73,2026-04-29,2025-08-30,Cancelled,West,25.8,71.0
5633,Charlie Smith,user5632@example.com,Electronics,11.0,187.95,2424.39,2025-11-19,2025-06-16,Failed,West,1.15,46.0
5008,Eve Williams,user5007@example.com,Toys,47.0,455.68,4613.97,2026-03-23,2025-11-14,Cancelled,South,3.47,33.0
3662,Bob Garcia,user3661@example.com,Electronics,17.0,336.04,710.91,2025-05-08,2025-08-31,Failed,East,12.79,37.0
556,Alice Davis,user555@example.com,Books,33.0,467.41,2976.22,2025-11-15,2026-02-17,Failed,East,20.58,72.0
1164,Alice Johnson,@domain,Books,61.0,314.06,1352.46,2025-05-10,2025-06-17,Cancelled,Central,49.39,50.0
6088,Diana Smith,user6087@example.com,Furniture,6.0,132.63,1078.93,2026-03-23,2025-06-29,Cancelled,West,46.1,32.0
398,Alice Davis,user397@example.com,Electronics,73.0,148.88,2520.7,2026-03-12,2099-01-01,Failed,East,12.68,63.0
7137,Eve Davis,email,Home,49.0,345.51,3362.75,2025-08-09,2025-12-05,Pending,West,26.28,48.0
6454,Bob Johnson,user6453@example.com,Furniture,18.0,134.1,1962.09,2025-08-13,2026-03-03,Pending,South,31.31,52.0
9717,Eve Williams,user9716@example.com,Electronics,49.0,190.18,1246.79,2026-04-20,2026-04-17,Refunded,South,35.96,76.0
5207,Alice Davis,user5206@example.com,Books,97.0,368.24,613.48,2025-09-22,2099-01-01,Pending,South,9.6,68.0
6425,Eve Brown,@domain,Electronics,59.0,431.29,2248.74,2025-10-06,2099-01-01,Failed,Central,2.98,20.0
8327,Bob Garcia,user8326@example.com,Sports,-1.0,141.58,303.54,2025-07-03,2025-11-17,Failed,West,8.37,31.0
724,Diana Johnson,user723@example.com,Clothing,89.0,385.77,1996.0,2025-05-09,2025-11-17,Refunded,East,25.9,21.0
300,Bob Smith,user300@example.com,Furniture,10.0,102.45,323.59,2026-04-15,2025-06-21,Failed,South,11.92,24.0
9279,Alice Davis,user9278@example.com,Toys,58.0,0.0,3704.77,2025-11-06,2025-06-10,PAID,Central,28.63,19.0
4295,Charlie Jones,user4294@example.com,Books,43.0,275.89,931.47,2050-12-31,2025-11-17,Refunded,North,38.18,51.0
4420,Diana Miller,user4419@example.com,Electronics,25.0,98.41,3247.89,2025-09-01,2025-09-20,Refunded,South,8.86,39.0
4186,Diana Jones,user4185@example.com,Toys,45.0,187.0,4099.97,2025-08-25,2026-04-13,Refunded,East,39.16,53.0
5303,Charlie Davis,user5302@example.com,Clothing,24.0,373.4,4234.87,2025-06-03,2025-08-15,Cancelled,West,9.04,63.0
4534,Charlie Miller,@domain,Sports,52.0,244.49,771.25,2025-09-04,2025-06-18,Paid,South,12.3,58.0
3305,Eve Smith,user3304@example.com,Home,89.0,467.94,1962.44,2025-05-22,2026-01-11,Pending,East,2.51,27.0
3143,Henry Jones,user3142@example.com,Furniture,24.0,181.66,2260.47,2026-01-19,2025-09-02,Refunded,South,7.42,73.0
5029,Frank Davis,user5028@example.com,Books,55.0,-10.0,4016.69,2025-11-01,2025-06-27,Pending,Central,2.08,74.0
3206,Grace Davis,user3205@example.com,Home,85.0,146.91,3335.07,2026-04-07,2026-01-02,PAID,South,37.79,40.0
5192,Alice Davis,user5191@example.com,Home,44.0,313.0,3413.58,2025-10-06,2026-03-15,Cancelled,East,10.15,64.0
5509,Diana Garcia,@domain,Books,15.0,70.66,1325.02,2025-06-22,2026-01-05,Cancelled,East,5.07,55.0
5949,Grace Williams,user5948@example.com,Toys,22.0,299.77,2023.16,2025-08-05,2025-05-14,Failed,East,28.65,63.0
1153,Alice  Miller,user1152@example.com,Sports,20.0,78.97,3249.05,2025-06-10,2099-01-01,Failed,North,18.55,61.0
1213,Alice Davis,user1212@example.com,Sports,34.0,24.42,1681.71,2025-11-05,2025-11-17,Refunded,South,27.9,21.0
7550,Grace Garcia,user7549@example.com,Home,68.0,131.68,2836.3,2025-10-04,2025-05-14,Pending,South,29.8,36.0
7935,Frank Davis,user7934@example.com,Clothing,3.0,320.3,2424.39,2025-11-01,2025-09-11,Paid,South,49.01,73.0
6448,Eve Johnson,user6447@example.com,Toys,26.0,474.39,2003.84,2026-01-20,2025-08-08,Refunded,West,43.62,55.0
5197,Grace Miller,user5196@example.com,Sports,62.0,487.63,250.85,2025-08-22,2026-03-02,Refunded,West,22.4,72.0
666,Diana Williams,user665@example.com,Toys,72.0,362.82,3897.36,2025-05-27,2026-02-10,Paid,West,14.15,67.0
643,Bob Brown,user642@example.com,Clothing,60.0,268.59,2026.09,2025-05-24,2025-11-02,Failed,East,13.28,37.0
3768,Diana Miller,user3767@example.com,Home,1.0,284.19,2116.01,2025-11-01,2026-02-25,Paid,Central,34.86,57.0
4273,Bob Garcia,user4272@example.com,Toys,42.0,497.58,444.51,2025-06-18,2026-01-09,Pending,Central,5.07,56.0
4598,Alice Davis,user4597@example.com,Sports,66.0,34.86,3644.99,2025-11-01,2026-04-04,Cancelled,South,25.77,78.0
787,Diana Brown,user786@example.com,Sports,33.0,360.14,3117.22,2025-11-02,2025-10-27,Pending,West,13.23,23.0
7796,Charlie Brown,user7795@example.com,Electronics,27.0,66.09,948.08,2025-05-06,2025-11-21,Failed,East,7.94,66.0
3203,Frank Davis,user3202@example.com,Clothing,55.0,173.87,1656.03,2025-10-17,2025-07-31,Paid,North,35.39,67.0
4188,Diana Williams,user4187@example.com,Electronics,55.0,192.15,3067.93,2025-06-08,2025-05-25,Paid,South,4.99,0.0
8184,Henry Jones,user8184@example.com,Home,68.0,210.29,2346.2,2026-02-28,2025-09-12,Refunded,North,5.51,57.0
8159,Eve Brown,user8158@example.com,Home,0.0,199.89,4982.59,2025-07-06,2025-05-20,Refunded,South,28.55,53.0
2906,Diana Miller,user2905@example.com,Furniture,60.0,190.14,4947.29,2026-01-11,2025-07-20,Failed,North,15.08,0.0
4727,Alice  Brown,@domain,Books,49.0,469.3,1690.08,2025-11-01,2026-01-15,Refunded,South,41.17,55.0
997,Charlie Miller,user996@example.com,Toys,-5.0,421.72,3075.77,2025-08-15,2026-03-10,Cancelled,West,3.78,45.0
6780,Eve Davis,@domain,Electronics,40.0,167.97,1002.19,2025-11-25,2026-02-25,Failed,East,48.75,20.0
7631,Diana Williams,user7630@example.com,Clothing,47.0,443.97,3400.75,2025-09-01,2025-08-31,Failed,South,34.81,57.0
4833,Grace Jones,user4832@example.com,Toys,2.0,244.31,2423.05,2025-11-01,2026-01-04,Pending,South,18.16,35.0
157,Alice Davis,user156@example.com,Electronics,49.0,375.41,1725.82,2025-06-03,2026-02-05,Cancelled,South,33.55,24.0
6439,Eve Brown,user6438@example.com,Furniture,3.0,425.73,4705.22,2025-06-04,2025-11-27,PAID,South,47.21,38.0
3086,Frank Smith,@domain,Electronics,29.0,20.56,2817.81,2025-11-01,2026-04-08,Refunded,North,39.56,78.0
7204,Henry Garcia,user7203@example.com,Electronics,3.0,380.76,1104.76,2025-11-01,2026-02-07,Cancelled,East,4.88,38.0
7610,Alice Davis,user7609@example.com,Books,4.0,175.22,2424.39,2025-05-28,2025-06-04,Cancelled,South,999.0,200.0
8292,Alice Johnson,user8291@example.com,Home,83.0,107.61,3256.23,2025-05-12,2025-07-29,Cancelled,north,23.08,56.0
6256,Alice Smith,user6255@example.com,Books,30.0,76.5,438.07,2025-08-26,2026-01-20,Paid,East,150.0,150.0
3796,Grace Brown,user3795@example.com,Books,10.0,458.0,2119.56,2026-01-26,2025-10-02,Cancelled,East,3.62,50.0
495,Henry Brown,user495@example.com,Sports,14.0,414.0,3037.14,2025-06-23,2026-04-22,Cancelled,North,5.87,64.0
2322,Alice Johnson,user2321@example.com,Electronics,21.0,59.97,2198.18,2025-10-01,2026-01-25,Pending,East,34.97,84.0
5472,Alice Johnson,user5471@example.com,Electronics,70.0,499.71,1133.21,2025-05-19,2025-11-17,Paid,East,2.23,41.0
4574,Frank Davis,user4573@example.com,Clothing,47.0,471.95,4205.59,2025-11-01,2025-05-17,Failed,Central,34.97,24.0
152,Bob Williams,user151@example.com,Electronics,55.0,135.8,4231.61,2025-11-01,2025-07-08,processing,Central,3.64,85.0
5107,Diana Williams,user91@example.com,Clothing,70.0,468.89,3879.48,2025-08-26,2099-01-01,Cancelled,South,37.56,45.0
9915,Diana Davis,user9914@example.com,Electronics,70.0,177.9,1109.19,2025-08-03,2026-02-20,Pending,North,0.8,-1.0
1738,Alice Garcia,user1738@example.com,Clothing,26.0,285.88,1615.44,2025-05-10,2025-09-09,Pending,South,35.06,150.0
3002,Alice Davis,user3001@example.com,Toys,77.0,339.29,2964.95,2025-10-31,2025-12-19,Paid,Central,42.27,64.0
9800,Grace Garcia,user9799@example.com,Furniture,23.0,125.74,4952.7,2025-09-29,2025-06-16,Cancelled,West,31.44,52.0
9387,Alice Miller,user9386@example.com,Electronics,10.0,96.35,1190.65,2025-07-07,2025-10-02,Cancelled,Central,45.08,37.0
5658,Grace Miller,@domain,Electronics,37.0,244.49,2110.52,2025-11-01,2025-07-26,Failed,North,3.48,45.0
9948,Diana Johnson,user9947@example.com,Clothing,88.0,450.9,2424.39,2026-01-19,2025-10-05,Cancelled,North,5.6,54.0
2884,Grace Garcia,user2883@example.com,Sports,97.0,428.18,316.55,2025-08-31,2025-11-17,FAILED,East,26.27,33.0
3721,Frank Brown,user3720@example.com,Toys,77.0,88.37,3801.35,2025-10-17,2026-03-26,Cancelled,West,39.41,47.0
7064,Grace Williams,user7063@example.com,Home,79.0,223.35,1552.35,2025-07-05,2025-09-29,Pending,South,999.0,18.0
9419,Bob Garcia,user24@example.com,Electronics,9.0,210.47,3965.87,2026-03-22,2025-11-07,Refunded,South,25.46,65.0
7274,Alice Jones,user7273@example.com,Electronics,33.0,158.51,4026.36,2026-01-27,2025-05-31,Paid,West,27.22,51.0
4846,Frank Brown,user4845@example.com,Toys,64.0,146.04,3193.08,2026-03-09,2025-11-04,Failed,North,11.79,60.0
2277,Henry Davis,user2276@example.com,Electronics,-5.0,128.73,1546.7,2025-08-11,2025-11-10,Pending,north,49.62,69.0
4462,Bob Davis,user4461@example.com,Home,56.0,465.08,2812.95,2025-08-05,2025-10-25,Refunded,Central,41.47,33.0
344,Frank Jones,@domain,Home,84.0,203.03,2424.39,2025-05-09,2025-11-17,Failed,South,28.18,83.0
4137,Bob Davis,user4136@example.com,Books,89.0,50.32,85.37,2025-09-23,2026-04-01,Failed,South,26.7,33.0
7766,Alice Davis,user7765@example.com,Books,42.0,216.59,2943.49,2025-11-01,2025-11-17,Failed,East,26.59,69.0
5154,Henry Miller,user5153@example.com,Toys,64.0,78.97,1741.28,2025-07-20,2025-06-17,Failed,North,3.24,74.0
2224,Henry Davis,@domain,Home,15.0,244.49,4718.55,2025-06-04,2025-10-29,Pending,West,32.03,53.0
4197,Eve Brown,user4196@example.com,Clothing,38.0,127.53,4093.42,2025-08-05,2026-04-01,Paid,North,1.86,0.0
6426,Charlie Davis,user6425@example.com,Home,75.0,202.48,1432.54,2025-08-07,2026-01-15,Refunded,Central,39.54,66.0
7013,Bob Garcia,user7012@example.com,Sports,73.0,89.15,2424.39,2025-08-31,2025-08-27,Paid,North,9.5,18.0
7158,Henry Miller,@domain,Electronics,50.0,10.99,1241.19,2026-01-16,2025-08-12,Paid,West,41.0,79.0
9929,Grace Davis,user9928@example.com,Electronics,13.0,133.83,3971.26,2025-08-30,2026-03-13,Cancelled,North,28.65,19.0
7516,Henry Brown,user7515@example.com,Sports,33.0,363.17,4502.77,2025-09-21,2025-08-22,Failed,East,25.4,35.0
8845,Grace Davis,user8844@example.com,Electronics,13.0,492.83,3991.46,2025-11-01,2026-02-18,Pending,North,33.95,81.0
1466,Alice Davis,user1465@example.com,Sports,19.0,-99.99,2588.62,2025-06-06,2025-07-28,Cancelled,North,29.04,32.0
2235,Alice Brown,user2234@example.com,Toys,73.0,192.15,-50.0,2025-06-10,2025-06-23,Failed,South,26.75,85.0
5651,Charlie Davis,user5650@example.com,Sports,96.0,456.46,2444.7,2025-09-29,2026-02-18,Pending,Central,7.15,51.0
3904,Eve Davis,user3903@example.com,Toys,2.0,244.49,2540.37,2025-11-01,2026-04-19,Refunded,East,37.41,40.0
6995,Diana Jones,user6994@example.com,Clothing,76.0,235.47,1211.26,2025-06-13,2025-11-03,Failed,West,7.37,44.0
7436,Bob Jones,user7435@example.com,Books,80.0,423.75,2912.06,2026-04-25,2099-01-01,Pending,West,37.84,35.0
9468,Alice Jones,user9469,Toys,47.0,414.86,4553.84,2025-09-02,2025-07-18,Pending,South,34.73,77.0
7035,Charlie Brown,user7034@example.com,Furniture,39.0,263.58,4077.6,2025-10-25,2025-07-20,Failed,South,17.53,46.0
6153,Eve Jones,user6153@example.com,Electronics,16.0,233.69,2681.75,2025-10-29,2099-01-01,Cancelled,East,19.26,200.0
